îN,èT,ÉCÉìÉtÉãÉGÉìÉU,RSÉEÉCÉãÉXä¥êıè«,àÙì™åãñåîM,Ç`åQónååê´⁄›ªãÖã€àÙì™âä,ä¥êıê´à›í∞âä,êÖìó,éËë´å˚ïa,ì`êıê´çgî¡,ìÀî≠ê´î≠ÇµÇÒ,ÉwÉãÉpÉìÉMÅ[Éi,ó¨çsê´é®â∫ëBâä,ã}ê´èoååê´åãñåâä,ó¨çsê´äpåãñåâä,ç◊ã€ê´êëñåâä,ñ≥ã€ê´êëñåâä,É}ÉCÉRÉvÉâÉYÉ}îxâä,ÉNÉâÉ~ÉWÉAîxâäÅiÉIÉEÉÄïaÇèúÇ≠Åj,ä¥êıê´à›í∞âäÅiÉçÉ^ÉEÉCÉãÉXÅj,COVID19
2014,52,34.31596091,2.57,0.31,2.08,7.86,1.11,0.32,0.155,0.355,0.03,0.19,0,0.192307692,0,0,0.235294118,0,0.176470588,
2015,1,18.82084691,1.009950249,0.084577114,0.497512438,2.213930348,0.487562189,0.054726368,0.039800995,0.134328358,0.004975124,0.084577114,0,0.096153846,0,0,0,0,0.117647059,
2015,2,28.83116883,1.970149254,0.308457711,1.587064677,5.751243781,1.169154229,0.199004975,0.23880597,0.472636816,0.009950249,0.258706468,0.019230769,0.269230769,0,0,0.176470588,0,0.117647059,
2015,3,27.07792208,1.114427861,0.139303483,1.646766169,5.388059701,0.437810945,0.223880597,0.184079602,0.407960199,0.009950249,0.099502488,0.019230769,0.153846154,0.058823529,0,0.117647059,0,0.117647059,
2015,4,28.82467532,1.014925373,0.213930348,2.119402985,6.542288557,0.656716418,0.278606965,0.273631841,0.383084577,0.019900498,0.169154229,0,0.115384615,0,0,0.352941176,0,0.235294118,
2015,5,20.04545455,1.223880597,0.278606965,2.447761194,6.308457711,0.52238806,0.492537313,0.218905473,0.427860697,0.019900498,0.258706468,0,0.192307692,0,0,0.235294118,0,0.117647059,
2015,6,12.87987013,1.253731343,0.248756219,2.323383085,6.019900498,0.437810945,0.552238806,0.199004975,0.358208955,0.034825871,0.184079602,0,0.230769231,0,0,0.117647059,0,0.176470588,
2015,7,7.607142857,1.004975124,0.258706468,1.965174129,6.537313433,0.597014925,0.527363184,0.2039801,0.402985075,0.029850746,0.149253731,0.019230769,0.153846154,0,0,0.235294118,0,0.823529412,
2015,8,4.931372549,0.809045226,0.371859296,2.457286432,6.773869347,0.427135678,0.366834171,0.140703518,0.381909548,0.025125628,0.155778894,0.057692308,0.25,0,0,0.470588235,0,0.882352941,
2015,9,3.68627451,0.753768844,0.231155779,2.673366834,8.683417085,0.582914573,0.577889447,0.201005025,0.467336683,0.015075377,0.211055276,0.019230769,0.153846154,0,0,0.294117647,0,0.529411765,
2015,10,2.91503268,0.525252525,0.303030303,2.803030303,9.156565657,0.484848485,0.727272727,0.196969697,0.5,0.02020202,0.202020202,0,0.096153846,0,0,0.352941176,0,0.941176471,
2015,11,2.718954248,0.545454545,0.267676768,2.696969697,8.808080808,0.626262626,0.949494949,0.297979798,0.424242424,0.035353535,0.242424242,0.019230769,0.134615385,0.058823529,0.117647059,0.294117647,0,0.764705882,
2015,12,2.755700326,0.51758794,0.271356784,2.633165829,7.592964824,0.557788945,0.974874372,0.27638191,0.467336683,0.040201005,0.246231156,0,0.192307692,0.058823529,0.058823529,0.294117647,0,1.058823529,
2015,13,2,0.43718593,0.301507538,2.633165829,6.542713568,0.668341709,1.266331658,0.306532663,0.582914573,0.025125628,0.170854271,0.038461538,0.153846154,0,0.058823529,0.588235294,0.058823529,0.705882353,
2015,14,1.770491803,0.411167513,0.324873096,1.822335025,6.289340102,0.573604061,0.959390863,0.355329949,0.47715736,0.020304569,0.274111675,0.038461538,0.288461538,0,0,0.117647059,0,1.352941176,
2015,15,1.211038961,0.285,0.16,2.09,6.33,0.575,1.405,0.405,0.625,0.05,0.19,0.019607843,0.176470588,0,0.058823529,0.352941176,0,1.058823529,
2015,16,1.431818182,0.34,0.35,2.625,7.245,0.555,2.385,0.565,0.495,0.055,0.29,0,0.215686275,0.058823529,0.235294118,0.176470588,0,0.941176471,
2015,17,1.506493506,0.325,0.475,3.225,7.605,0.5,2.83,0.67,0.615,0.12,0.315,0,0.31372549,0,0,0.176470588,0,1,
2015,18,1.11038961,0.23,0.555,3.43,7.295,0.53,2.9,0.455,0.615,0.14,0.255,0.039215686,0.333333333,0,0.058823529,0.470588235,0,1,
2015,19,0.480519481,0.135,0.285,1.575,4.695,0.585,1.8,0.275,0.585,0.08,0.2,0,0.156862745,0,0,0.647058824,0,0.588235294,
2015,20,0.324675325,0.095,0.575,3.35,6.89,0.345,1.94,0.47,0.685,0.145,0.32,0.039215686,0.392156863,0,0.117647059,0.470588235,0,0.529411765,
2015,21,0.220779221,0.08,0.47,3.355,6.825,0.48,3.01,0.61,0.69,0.215,0.285,0.019607843,0.431372549,0,0,0.411764706,0,0.294117647,
2015,22,0.181818182,0.07,0.845,3.62,7.365,0.425,3.3,0.83,0.605,0.325,0.36,0,0.450980392,0,0.058823529,0.470588235,0,0.470588235,
2015,23,0.081168831,0.06,0.655,3.29,7.02,0.43,2.935,0.515,0.71,0.295,0.39,0.019607843,0.529411765,0,0,0.352941176,0,0.235294118,
2015,24,0.055194805,0.05,0.69,3.73,7.645,0.345,4.38,0.85,0.595,0.525,0.415,0,0.392156863,0,0,0.647058824,0.058823529,0.352941176,
2015,25,0.025974026,0.05,0.82,3.18,7.165,0.44,5.49,0.69,0.78,0.825,0.405,0.019607843,0.549019608,0.117647059,0.058823529,0.705882353,0,0.058823529,
2015,26,0.019480519,0.06,0.805,3.185,6.21,0.605,5.695,1.015,0.71,0.96,0.44,0,0.352941176,0,0,0.411764706,0,0.058823529,
2015,27,0.025974026,0.035,0.69,2.785,5.46,0.52,7.01,1.095,0.695,1.57,0.475,0,0.490196078,0,0.058823529,0.411764706,0,0,
2015,28,0.029220779,0.075,0.61,2.485,4.855,0.415,9.06,1.16,0.6,1.73,0.55,0,0.431372549,0,0,0.235294118,0,0.058823529,
2015,29,0.038961039,0.015,0.45,2.29,4.28,0.525,12.77,1.02,0.515,2.57,0.445,0,0.352941176,0,0,0.647058824,0.058823529,0.176470588,
2015,30,0.022727273,0.015,0.49,1.645,3.365,0.445,11.17,0.67,0.675,2.24,0.5,0.019230769,0.557692308,0,0.117647059,0.882352941,0,0,
2015,31,0.025974026,0.065,0.54,1.565,4.09,0.355,11.29,0.655,0.59,2.785,0.47,0.038461538,0.730769231,0,0.058823529,1.235294118,0,0.058823529,
2015,32,0.016233766,0.09,0.575,1.405,3.34,0.435,9.885,0.68,0.555,2.47,0.27,0.038461538,0.403846154,0,0.058823529,1.176470588,0,0.117647059,
2015,33,0.025974026,0.14,0.415,0.88,2.37,0.35,5.605,0.635,0.45,1.82,0.345,0.019230769,0.423076923,0,0.117647059,1.352941176,0.058823529,0.058823529,
2015,34,0.012987013,0.215,0.6,0.99,3.21,0.32,4.885,0.395,0.475,1.24,0.385,0,0.846153846,0.058823529,0.176470588,1.235294118,0,0.058823529,
2015,35,0.022727273,0.35,0.54,1.16,3.275,0.29,4.57,0.6,0.655,1.14,0.39,0,0.673076923,0,0,1.294117647,0,0,
2015,36,0.022727273,0.54,0.57,1.365,3.695,0.25,3.845,0.485,0.6,0.995,0.38,0.019230769,0.769230769,0.117647059,0,1,0,0.058823529,
2015,37,0.019480519,0.81,0.495,1.33,3.75,0.33,3.12,0.435,0.56,0.75,0.33,0,0.673076923,0,0.235294118,1.176470588,0,0,
2015,38,0.022727273,0.915,0.485,1.485,3.69,0.425,2.685,0.42,0.51,0.66,0.425,0,0.673076923,0,0,1.176470588,0,0.117647059,
2015,39,0.016233766,0.745,0.29,0.86,2.32,0.35,1.6,0.34,0.41,0.345,0.42,0,0.307692308,0,0,1,0,0,
2015,40,0.025974026,0.88,0.365,1.505,3.865,0.475,1.38,0.43,0.52,0.365,0.52,0,0.538461538,0,0.117647059,1.882352941,0.058823529,0,
2015,41,0.052117264,1.355,0.265,1.485,3.83,0.34,0.815,0.36,0.485,0.19,0.4,0.019230769,0.442307692,0,0.058823529,1.470588235,0,0,
2015,42,0.035830619,1.7,0.325,1.57,3.76,0.47,0.5,0.505,0.495,0.11,0.4,0.019230769,0.442307692,0.058823529,0,1.117647059,0.058823529,0,
2015,43,0.107491857,1.915,0.355,1.915,4.68,0.485,0.28,0.495,0.515,0.08,0.61,0.038461538,0.442307692,0,0.058823529,1.588235294,0.117647059,0.235294118,
2015,44,0.039087948,1.795,0.365,1.745,5.565,0.53,0.19,0.46,0.515,0.075,0.4,0.038461538,0.480769231,0.117647059,0.058823529,1.764705882,0,0.058823529,
2015,45,0.055374593,1.835,0.38,1.79,6.75,0.465,0.145,0.55,0.56,0.015,0.445,0.038461538,0.557692308,0,0,0.823529412,0,0.176470588,
2015,46,0.094462541,2.695,0.43,2.02,8.475,0.725,0.14,0.59,0.565,0.05,0.635,0.019230769,0.5,0,0,0.588235294,0,0.117647059,
2015,47,0.071661238,2.97,0.5,2.215,8.75,0.705,0.07,0.94,0.48,0.06,0.4,0,0.384615385,0.117647059,0,1.058823529,0,0,
2015,48,0.087947883,3.62,0.47,2.005,8.07,0.79,0.065,0.64,0.515,0.03,0.46,0,0.557692308,0.058823529,0,0.470588235,0,0.058823529,
2015,49,0.133550489,4.045,0.455,2.66,10.18,0.765,0.04,0.79,0.44,0.035,0.47,0.019230769,0.365384615,0.058823529,0,1.058823529,0,0.352941176,
2015,50,0.182410423,3.69,0.6,2.63,10.095,0.81,0.07,0.7,0.48,0.035,0.58,0,0.365384615,0,0,0.823529412,0,0.588235294,
2015,51,0.400651466,3.93,0.75,3.245,9.525,0.87,0.065,0.56,0.395,0.03,0.735,0.038461538,0.576923077,0,0.117647059,1.647058824,0,0.235294118,
2015,52,0.615635179,2.82,0.615,2.455,8.57,0.66,0.04,0.765,0.44,0.025,0.525,0.019230769,0.519230769,0,0,0.764705882,0.058823529,0.058823529,
2015,53,0.755700326,1.335,0.295,1.03,3.435,0.535,0.02,0.195,0.175,0.02,0.275,0.038461538,0.076923077,0,0,0.823529412,0,0.117647059,
2016,1,1.596091205,1.765,0.79,1.8,6.255,0.96,0.045,0.6,0.41,0.02,0.955,0,0.557692308,0,0,1.647058824,0,0.235294118,
2016,2,3.127035831,0.895,0.54,1.68,5.68,0.49,0.005,0.615,0.48,0.025,0.725,0.019230769,0.403846154,0,0,1.882352941,0,0.235294118,
2016,3,9.19218241,0.865,0.425,2.35,6.79,0.43,0.025,0.645,0.46,0.035,0.48,0,0.403846154,0.058823529,0.058823529,1.352941176,0,0.176470588,
2016,4,20.27035831,0.605,0.41,2.825,6.28,0.365,0.045,0.64,0.43,0.035,0.645,0,0.403846154,0,0,0.823529412,0,0.235294118,
2016,5,31.64169381,0.56,0.315,2.815,6.32,0.41,0.01,0.425,0.31,0.015,0.75,0.019230769,0.269230769,0,0,0.647058824,0,0.588235294,
2016,6,41.27687296,0.385,0.3,2.785,5.715,0.445,0.035,0.395,0.305,0.04,0.645,0,0.403846154,0,0.058823529,0.647058824,0,0.882352941,
2016,7,39.71986971,0.355,0.29,2.405,6.065,0.43,0.015,0.4,0.35,0.03,0.79,0,0.173076923,0.058823529,0,0.941176471,0,1.058823529,
2016,8,39.30618893,0.25,0.27,2.3,6.415,0.295,0,0.425,0.41,0.01,0.805,0,0.269230769,0.058823529,0.058823529,0.882352941,0,1.176470588,
2016,9,37.04560261,0.235,0.315,2.29,7.11,0.415,0.025,0.36,0.27,0.01,0.725,0.019230769,0.25,0.117647059,0.058823529,1.117647059,0,1.529411765,
2016,10,26.21498371,0.275,0.255,2.32,7.805,0.305,0,0.26,0.39,0.025,0.955,0,0.211538462,0,0,0.882352941,0,1.705882353,
2016,11,17.26710098,0.22,0.295,2.115,7.745,0.25,0.035,0.32,0.335,0.04,0.75,0.019230769,0.134615385,0.058823529,0,0.470588235,0,1.294117647,
2016,12,10.05228758,0.150753769,0.216080402,1.809045226,6.185929648,0.35678392,0.010050251,0.226130653,0.366834171,0.025125628,0.849246231,0,0.134615385,0.058823529,0.058823529,1,0,2.117647059,
2016,13,7.274509804,0.16080402,0.195979899,1.512562814,8.150753769,0.32160804,0.020100503,0.261306533,0.40201005,0.015075377,0.869346734,0,0.14,0.058823529,0,0.588235294,0,2,
2016,14,4.379084967,0.145728643,0.231155779,1.582914573,7.226130653,0.286432161,0.005025126,0.211055276,0.412060302,0.055276382,0.804020101,0.06,0.26,0,0.117647059,0.470588235,0,1.294117647,
2016,15,2,0.175879397,0.331658291,1.849246231,8.025125628,0.331658291,0.030150754,0.27638191,0.48241206,0.010050251,0.929648241,0.019607843,0.137254902,0,0.058823529,0.588235294,0,1.529411765,
2016,16,1.618892508,0.150753769,0.32160804,2.331658291,8.783919598,0.396984925,0.020100503,0.246231156,0.502512563,0.030150754,0.83919598,0,0.365384615,0.058823529,0.176470588,0.764705882,0,1.529411765,
2016,17,0.872964169,0.135678392,0.48241206,2.185929648,8.351758794,0.341708543,0.050251256,0.180904523,0.522613065,0.090452261,0.884422111,0,0.365384615,0,0,0.823529412,0,1.647058824,
2016,18,0.338762215,0.110552764,0.502512563,1.819095477,5.427135678,0.477386935,0.08040201,0.201005025,0.43718593,0.070351759,1.025125628,0.115384615,0.384615385,0,0,0.411764706,0,1.117647059,
2016,19,0.166123779,0.110552764,0.713567839,2.648241206,7.170854271,0.683417085,0.085427136,0.170854271,0.592964824,0.135678392,1.130653266,0,0.634615385,0,0,0.352941176,0,0.941176471,
2016,20,0.133550489,0.100502513,0.72361809,3.170854271,7.844221106,0.366834171,0.211055276,0.231155779,0.567839196,0.366834171,1.231155779,0,0.538461538,0.117647059,0,0.705882353,0.058823529,0.882352941,
2016,21,0.052117264,0.060301508,0.874371859,3.190954774,8.095477387,0.713567839,0.266331658,0.175879397,0.748743719,0.386934673,1.281407035,0,0.480769231,0,0,0.764705882,0,0.235294118,
2016,22,0.035830619,0.045226131,0.929648241,2.984924623,6.703517588,0.572864322,0.135678392,0.190954774,0.658291457,0.904522613,1.557788945,0,0.346153846,0,0.117647059,0.764705882,0.058823529,0.705882353,
2016,23,0.022801303,0.075376884,0.949748744,3.095477387,7.51758794,0.467336683,0.231155779,0.150753769,0.552763819,1.396984925,1.206030151,0,0.538461538,0,0.117647059,1.294117647,0,0,
2016,24,0.022727273,0.075,0.835,3.045,7.07,0.565,0.325,0.22,0.595,2.305,1.545,0,0.326923077,0.058823529,0.117647059,0.588235294,0,0.176470588,
2016,25,0.012944984,0.084577114,0.860696517,2.686567164,6.223880597,0.378109453,0.427860697,0.149253731,0.507462687,3.47761194,1.721393035,0,0.596153846,0.117647059,0.058823529,0.705882353,0,0.058823529,
2016,26,0.009708738,0.109452736,0.631840796,2.766169154,5.736318408,0.412935323,0.313432836,0.139303483,0.512437811,4.776119403,1.641791045,0,0.576923077,0.117647059,0.176470588,1.058823529,0,0.058823529,
2016,27,0.012944984,0.119402985,0.52238806,2.63681592,4.945273632,0.273631841,0.407960199,0.119402985,0.532338308,5.776119403,1.766169154,0,0.346153846,0.058823529,0,1.470588235,0.058823529,0,
2016,28,0.022653722,0.31840796,0.587064677,2.507462687,4.751243781,0.402985075,0.412935323,0.15920398,0.537313433,5.960199005,2.213930348,0.019230769,0.365384615,0.176470588,0.117647059,1.705882353,0,0.058823529,
2016,29,0.022653722,0.368159204,0.437810945,1.711442786,3.71641791,0.353233831,0.28358209,0.124378109,0.497512438,4.134328358,1.995024876,0,0.326923077,0.058823529,0.058823529,1.294117647,0,0,
2016,30,0.022653722,0.39800995,0.39800995,1.711442786,4.253731343,0.298507463,0.233830846,0.139303483,0.597014925,3.134328358,2.213930348,0.019230769,0.75,0,0.058823529,1.823529412,0,0.058823529,
2016,31,0.022653722,0.432835821,0.552238806,1.577114428,3.741293532,0.328358209,0.273631841,0.114427861,0.577114428,2.07960199,1.960199005,0,0.942307692,0.058823529,0.058823529,1.764705882,0,0,
2016,32,0.038834951,0.358208955,0.547263682,1.15920398,2.905472637,0.293532338,0.293532338,0.059701493,0.393034826,1.388059701,1.875621891,0,0.538461538,0,0.117647059,1.705882353,0,0,
2016,33,0.01618123,0.656716418,0.432835821,0.915422886,3.044776119,0.243781095,0.23880597,0.024875622,0.47761194,0.776119403,1.900497512,0.019230769,0.692307692,0,0.176470588,2.058823529,0,0,
2016,34,0.006472492,0.55721393,0.532338308,1.189054726,3.880597015,0.243781095,0.258706468,0.034825871,0.512437811,0.736318408,1.791044776,0.038461538,0.692307692,0.058823529,0.176470588,1.352941176,0,0,
2016,35,0.022653722,0.945273632,0.512437811,1.293532338,4.009950249,0.208955224,0.243781095,0.069651741,0.547263682,0.706467662,1.587064677,0.019230769,1.019230769,0.058823529,0.117647059,1.529411765,0,0.058823529,
2016,36,0.012944984,1.179104478,0.577114428,1.552238806,3.860696517,0.298507463,0.298507463,0.07960199,0.646766169,0.55721393,1.641791045,0,1.173076923,0,0,1.411764706,0,0,
2016,37,0.012944984,1.31840796,0.567164179,1.970149254,3.731343284,0.199004975,0.328358209,0.054726368,0.527363184,0.457711443,1.631840796,0.019230769,1.269230769,0.058823529,0.176470588,1.294117647,0,0,
2016,38,0.038834951,1.258706468,0.353233831,1.587064677,2.930348259,0.31840796,0.432835821,0.054726368,0.407960199,0.36318408,1.676616915,0,1.096153846,0.117647059,0,1.235294118,0.058823529,0.058823529,
2016,39,0.042071197,1.756218905,0.492537313,1.646766169,3.621890547,0.353233831,0.616915423,0.07960199,0.597014925,0.333333333,2.104477612,0.038461538,1.096153846,0,0,1.882352941,0,0,
2016,40,0.11038961,2.86,0.425,1.5,3.73,0.255,1.165,0.065,0.49,0.515,2.025,0.038461538,0.807692308,0.058823529,0.176470588,2.058823529,0,0,
2016,41,0.146103896,2.77,0.325,1.16,3.535,0.27,0.76,0.075,0.365,0.275,1.785,0,0.942307692,0.058823529,0.294117647,1.176470588,0,0,
2016,42,0.146103896,2.895,0.27,1.585,4.28,0.28,0.655,0.12,0.45,0.215,2.565,0.019230769,1.096153846,0,0.176470588,3.294117647,0,0,
2016,43,0.162337662,2.17,0.38,1.59,5.06,0.245,0.545,0.035,0.41,0.2,1.835,0.019230769,0.576923077,0,0.058823529,2.647058824,0,0,
2016,44,0.275974026,1.93,0.34,1.665,6.625,0.405,0.59,0.075,0.46,0.185,1.73,0.019230769,0.673076923,0,0,1.647058824,0,0,
2016,45,0.511326861,1.92039801,0.422885572,2.228855721,9.577114428,0.353233831,0.373134328,0.064676617,0.472636816,0.094527363,1.965174129,0,0.538461538,0,0,1.294117647,0,0,
2016,46,0.867313916,1.646766169,0.487562189,1.995024876,13.28855721,0.437810945,0.537313433,0.064676617,0.388059701,0.089552239,1.651741294,0,0.596153846,0,0.058823529,1.764705882,0,0.058823529,
2016,47,1.300970874,1.905472637,0.542288557,1.955223881,12.87064677,0.641791045,0.467661692,0.059701493,0.497512438,0.054726368,1.741293532,0,0.403846154,0,0.176470588,1.117647059,0,0.058823529,
2016,48,1.656957929,1.661691542,0.651741294,2.149253731,17.74626866,0.60199005,0.358208955,0.049751244,0.437810945,0.049751244,1.820895522,0,0.634615385,0,0,1,0,0,
2016,49,2.048543689,1.507462687,0.671641791,2.437810945,19.53731343,0.616915423,0.263681592,0.044776119,0.323383085,0.07960199,1.412935323,0.019230769,0.615384615,0,0.058823529,2.470588235,0,0,
2016,50,2.812297735,1.343283582,0.830845771,2.472636816,21.25373134,0.631840796,0.278606965,0.044776119,0.417910448,0.054726368,1.577114428,0.019230769,0.634615385,0,0.058823529,1.058823529,0,0,
2016,51,5.042071197,1.253731343,0.736318408,2.059701493,16.19900498,0.686567164,0.368159204,0.049751244,0.393034826,0.059701493,1.189054726,0,0.442307692,0,0.117647059,1.235294118,0,0,
2016,52,5.922077922,0.98,0.525,1.345,8.125,0.545,0.275,0.015,0.295,0.05,0.99,0.019230769,0.403846154,0,0,1.058823529,0,0.058823529,
2017,1,7.859934853,0.768844221,0.396984925,0.814070352,3.859296482,0.557788945,0.165829146,0.030150754,0.211055276,0.050251256,1.246231156,0.019230769,0.269230769,0.117647059,0,0.764705882,0,0,
2017,2,12.70684039,0.633165829,0.341708543,1.185929648,4.894472362,0.422110553,0.135678392,0.015075377,0.457286432,0.045226131,1.236180905,0.019230769,0.269230769,0,0,0.941176471,0,0,
2017,3,26.01628664,0.64321608,0.281407035,1.673366834,5.065326633,0.32160804,0.206030151,0.065326633,0.422110553,0.040201005,0.974874372,0,0.461538462,0,0.058823529,1.117647059,0,0.058823529,
2017,4,39.80456026,0.693467337,0.251256281,1.582914573,4.768844221,0.35678392,0.231155779,0.020100503,0.346733668,0.010050251,0.814070352,0.019230769,0.211538462,0.117647059,0.058823529,0.647058824,0,0.117647059,
2017,5,39.45276873,0.572864322,0.361809045,1.266331658,4.417085427,0.296482412,0.201005025,0.020100503,0.296482412,0.025125628,0.814070352,0,0.442307692,0,0.058823529,0.470588235,0,0,
2017,6,26.64285714,0.33,0.355,1.475,4.075,0.335,0.175,0.025,0.3,0.02,0.745,0,0.134615385,0,0.058823529,0.058823529,0,0,
2017,7,20.18506494,0.51,0.355,1.885,3.935,0.38,0.215,0.025,0.435,0.05,0.74,0.019230769,0.211538462,0,0,0.647058824,0,0.588235294,
2017,8,11.87012987,0.375,0.385,2.29,4.195,0.3,0.15,0.03,0.39,0.04,0.755,0,0.115384615,0.058823529,0,0.764705882,0,0.352941176,
2017,9,7.996753247,0.34,0.485,1.98,4.665,0.335,0.245,0.035,0.39,0.045,0.88,0,0.365384615,0.058823529,0.117647059,0.411764706,0,0.529411765,
2017,10,5.866883117,0.465,0.485,2.175,5.375,0.325,0.28,0.03,0.37,0.025,0.895,0,0.269230769,0,0,0.588235294,0,0.705882353,
2017,11,4.425324675,0.47,0.515,2.345,5.17,0.395,0.235,0.035,0.39,0.05,0.895,0,0.153846154,0.058823529,0,0.411764706,0,0.941176471,
2017,12,2.944983819,0.393034826,0.407960199,1.766169154,4.940298507,0.378109453,0.174129353,0.024875622,0.378109453,0.029850746,0.711442786,0,0.076923077,0,0,0.411764706,0,0.411764706,
2017,13,2.446601942,0.293532338,0.437810945,1.646766169,5.313432836,0.313432836,0.184079602,0.039800995,0.388059701,0.059701493,0.631840796,0,0.230769231,0.235294118,0,0.529411765,0,0.352941176,
2017,14,2.061889251,0.32,0.34,1.76,5.075,0.38,0.345,0.045,0.475,0.06,0.65,0.019230769,0.230769231,0,0,0.117647059,0,0.764705882,
2017,15,1.960912052,0.325,0.345,1.915,6.385,0.28,0.64,0.06,0.495,0.045,0.62,0,0.25,0,0,0.352941176,0,1,
2017,16,1.703583062,0.475,0.39,2.43,6.935,0.31,0.96,0.035,0.575,0.08,0.55,0,0.25,0.058823529,0.058823529,0.176470588,0,1.235294118,
2017,17,1.524429967,0.4,0.545,2.545,7.595,0.31,1.26,0.06,0.525,0.085,0.445,0.057692308,0.211538462,0,0.058823529,0.235294118,0,1,
2017,18,1.048859935,0.345,0.525,2.11,6.4,0.295,1.095,0.035,0.455,0.11,0.49,0,0.173076923,0,0,0.470588235,0,1.176470588,
2017,19,0.661237785,0.345,0.785,2.795,7.785,0.51,1.3,0.05,0.595,0.155,0.605,0.038461538,0.288461538,0,0.117647059,0.176470588,0.058823529,1.176470588,
2017,20,0.446254072,0.335,0.795,3.135,7.86,0.36,2.07,0.04,0.58,0.25,0.515,0.038461538,0.307692308,0,0.058823529,0.470588235,0,0.764705882,
2017,21,0.293159609,0.27,1.115,3.61,8.145,0.41,2.275,0.065,0.61,0.315,0.47,0.057692308,0.384615385,0,0,0.176470588,0,0.705882353,
2017,22,0.19218241,0.185,0.93,3.395,7.545,0.35,3,0.04,0.555,0.46,0.39,0.019230769,0.423076923,0.058823529,0,0.294117647,0,0.823529412,
2017,23,0.140065147,0.18,0.945,3.515,7.505,0.485,3.705,0.04,0.455,0.7,0.425,0,0.538461538,0.058823529,0.117647059,0.176470588,0,0.235294118,
2017,24,0.133550489,0.2,1.015,3.715,8.475,0.34,4.44,0.04,0.55,0.86,0.445,0.019230769,0.442307692,0,0.058823529,0.235294118,0,0.058823529,
2017,25,0.123778502,0.155,0.85,3.545,8.31,0.445,4.825,0.05,0.56,0.925,0.435,0,0.653846154,0,0.117647059,0.117647059,0,0.117647059,
2017,26,0.048859935,0.225,0.76,3.05,6.78,0.54,6.55,0.05,0.55,1.13,0.585,0.019230769,0.442307692,0,0.058823529,0.352941176,0,0.235294118,
2017,27,0.035830619,0.3,0.725,2.93,5.71,0.515,10.95,0.07,0.68,1.54,0.405,0.134615385,0.557692308,0,0.117647059,0.470588235,0,0.058823529,
2017,28,0.068403909,0.705,0.645,2.395,5.335,0.46,14.375,0.085,0.63,2.4,0.37,0.038461538,0.807692308,0,0.058823529,0.235294118,0.058823529,0,
2017,29,0.071661238,0.955,0.545,1.85,3.9,0.355,11.95,0.145,0.54,1.93,0.37,0,0.557692308,0,0,0.411764706,0,0,
2017,30,0.071661238,1.43,0.705,1.73,4.455,0.495,9.375,0.02,0.505,2.105,0.465,0.019230769,0.673076923,0,0.176470588,0.176470588,0,0.058823529,
2017,31,0.045751634,2.02,0.695,1.375,3.735,0.355,6.83,0.05,0.435,1.935,0.375,0.019230769,0.615384615,0,0.058823529,0.117647059,0,0.058823529,
2017,32,0.052287582,2.03,0.43,1.015,2.925,0.245,4.34,0.05,0.365,1.325,0.225,0,0.557692308,0,0.117647059,0.411764706,0,0,
2017,33,0.091503268,2.475,0.385,0.945,2.705,0.265,2.485,0.005,0.405,0.82,0.28,0,0.673076923,0,0.352941176,0.176470588,0,0,
2017,34,0.111111111,2.67,0.435,1.255,3.275,0.275,2.19,0.01,0.445,0.915,0.275,0,0.769230769,0,0.117647059,0.235294118,0,0,
2017,35,0.176470588,3.91,0.62,1.245,3.735,0.245,1.85,0.015,0.435,0.91,0.295,0.019230769,0.538461538,0,0.058823529,0.235294118,0,0,
2017,36,0.114379085,3.65,0.465,1.61,3.16,0.215,1.37,0.05,0.44,0.615,0.24,0,0.557692308,0,0.117647059,0.235294118,0.058823529,0,
2017,37,0.114379085,3.755,0.43,1.56,3.485,0.24,1.16,0.015,0.5,0.54,0.175,0,0.730769231,0,0.058823529,0.235294118,0,0,
2017,38,0.062091503,2.61,0.24,1.35,2.645,0.21,0.88,0.02,0.355,0.45,0.24,0.019230769,0.442307692,0,0,0.117647059,0,0,
2017,39,0.140522876,2.375,0.27,1.815,3.015,0.27,0.755,0.04,0.395,0.345,0.26,0.019230769,0.326923077,0,0,0.352941176,0,0,
2017,40,0.287581699,2.35,0.29,1.68,3.13,0.255,0.675,0.03,0.475,0.32,0.24,0.019230769,0.538461538,0,0,0.117647059,0,0,
2017,41,0.147058824,1.765,0.275,1.585,2.89,0.34,1.14,0.05,0.48,0.315,0.21,0.019230769,0.365384615,0,0,0,0,0.058823529,
2017,42,0.140522876,1.34,0.255,1.58,3.05,0.335,0.69,0.005,0.46,0.435,0.205,0.019230769,0.423076923,0,0,0.352941176,0,0.058823529,
2017,43,0.202614379,1.53,0.35,1.605,3.475,0.39,0.73,0.09,0.425,0.4,0.185,0.019230769,0.346153846,0,0.058823529,0.352941176,0,0,
2017,44,0.267973856,1.27,0.285,1.76,3.32,0.48,0.7,0.1,0.4,0.35,0.195,0.038461538,0.134615385,0.058823529,0,0.117647059,0,0,
2017,45,0.320261438,1.34,0.4,2.255,4.26,0.525,0.535,0.065,0.37,0.25,0.415,0.019230769,0.365384615,0,0,0.352941176,0,0,
2017,46,0.480392157,1.09,0.49,2.165,4.515,0.455,0.62,0.1,0.315,0.215,0.22,0.019230769,0.634615385,0,0.058823529,0.470588235,0,0.058823529,
